WKT,name,description
"POLYGON ((106.7289863 -6.1227348, 106.7296729 -6.1575528, 106.7282996 -6.1807635, 106.7379127 -6.2094342, 106.7550788 -6.2381034, 106.7694984 -6.2654058, 106.7708716 -6.2865643, 106.8065772 -6.2961194, 106.8271766 -6.2968019, 106.867002 -6.3084044, 106.9027076 -6.3070394, 106.9452796 -6.3056744, 106.9617591 -6.2811041, 106.9569526 -6.2531199, 106.9514594 -6.2067038, 106.9397864 -6.1882727, 106.9390998 -6.1452643, 106.9205604 -6.1083973, 106.8944678 -6.1077145, 106.8937812 -6.1370719, 106.8594489 -6.1186384, 106.8141303 -6.1322929, 106.7736182 -6.122052, 106.7289863 -6.1227348))",DKI Jakarta,
