WKT,name,description
"POLYGON ((110.3439556 -7.7432101, 110.3309093 -7.7819902, 110.329536 -7.8010388, 110.3243862 -7.8003585, 110.3233562 -7.8234878, 110.3388058 -7.8262088, 110.3597484 -7.8292699, 110.3597484 -7.8336915, 110.3789745 -7.8370927, 110.3889309 -7.835052, 110.4067837 -7.8374328, 110.4102169 -7.8156648, 110.4109035 -7.7830107, 110.4277264 -7.7823304, 110.4318462 -7.7687237, 110.3971706 -7.7578381, 110.3872143 -7.7588586, 110.3700481 -7.7496737, 110.3439556 -7.7432101))",DIY Yogyakarta,
